Country,Year,Value
Solomon Islands,2005,0.382869599
Solomon Islands,2004,0.392457207
Solomon Islands,2003,0.402558967
Solomon Islands,2002,0.396302079
Solomon Islands,2001,0.40692977
Solomon Islands,2000,0.400195472
Solomon Islands,1999,0.411181629
Solomon Islands,1998,0.413194738
Solomon Islands,1997,0.424757607
Solomon Islands,1996,0.436739047
Solomon Islands,1995,0.449142068
Solomon Islands,1994,0.440984968
Solomon Islands,1993,0.464464344
Solomon Islands,1992,0.48895704
Solomon Islands,1991,0.50301156
Solomon Islands,1990,0.51739143
Solomon Islands,1989,0.532048619
Solomon Islands,1988,0.534580726
Solomon Islands,1987,0.56244684
Solomon Islands,1986,0.552326374
Solomon Islands,1985,0.555177265
Solomon Islands,1984,0.544357279
Solomon Islands,1983,0.561712005
Solomon Islands,1982,0.490912853
Solomon Islands,1981,0.568913321
Solomon Islands,1980,0.445228824
Solomon Islands,1979,0.493528633
Solomon Islands,1978,0.289473562
Solomon Islands,1977,0.387963951
Solomon Islands,1976,0.310697661
Solomon Islands,1975,0.303297544
Solomon Islands,1974,0.354227264
Solomon Islands,1973,0.368020786
Solomon Islands,1972,0.318686667
Solomon Islands,1971,0.286804962
Solomon Islands,1970,0.251646994
Solomon Islands,1969,0.236770061
Solomon Islands,1968,0.24458733
Solomon Islands,1967,0.227052575
Solomon Islands,1966,0.182014791
Solomon Islands,1965,0.187574444
Solomon Islands,1964,0.138078276
Solomon Islands,1963,0.113826312
Solomon Islands,1962,0.1172802
Solomon Islands,1961,0.120820738
Solomon Islands,1960,0.093332428
Somalia,2011,0.05870688
Somalia,2010,0.06391226
Somalia,2009,0.063880736
Somalia,2008,0.065850768
Somalia,2007,0.068326521
Somalia,2006,0.068384733
Somalia,2005,0.07016161
Somalia,2004,0.071997347
Somalia,2003,0.073895549
Somalia,2002,0.074959088
Somalia,2001,0.066015178
Somalia,2000,0.070009191
Somalia,1995,0.001733413
Somalia,1994,0.001752055
Somalia,1993,0.001754757
Somalia,1992,0.00174785
Somalia,1991,0.000580265
Somalia,1990,0.002900366
Somalia,1989,0.152270098
Somalia,1988,0.162195804
Somalia,1987,0.161878491
Somalia,1986,0.151919461
Somalia,1985,0.141400446
Somalia,1984,0.116969659
Somalia,1983,0.150828165
Somalia,1982,0.114602192
Somalia,1981,0.043991823
Somalia,1980,0.133680323
Somalia,1979,0.084687325
Somalia,1978,0.105384541
Somalia,1977,0.168149126
Somalia,1976,0.11277419
Somalia,1975,0.129447262
Somalia,1974,0.090553843
Somalia,1973,0.074867993
Somalia,1972,0.067240162
Somalia,1971,0.0537781
Somalia,1970,0.062794376
Somalia,1969,0.047659754
Somalia,1968,0.046514297
Somalia,1967,0.070448324
Somalia,1966,0.044317807
Somalia,1965,0.043006843
Somalia,1964,0.045193598
Somalia,1963,0.034955198
Somalia,1962,0.03698959
Somalia,1961,0.031267464
Somalia,1960,0.030598466
South Africa,2011,9.257216472
South Africa,2010,8.957153524
South Africa,2009,9.545494788
South Africa,2008,9.506481163
South Africa,2007,9.063325529
South Africa,2006,8.80247507
South Africa,2005,8.275123919
South Africa,2004,9.090418179
South Africa,2003,8.255693196
South Africa,2002,7.633688389
South Africa,2001,8.077163732
South Africa,2000,8.377511523
South Africa,1999,8.644088289
South Africa,1998,8.883571625
South Africa,1997,9.073136451
South Africa,1996,8.965942985
South Africa,1995,9.035236784
South Africa,1994,8.817875287
South Africa,1993,8.568774885
South Africa,1992,8.389655166
South Africa,1991,9.256613761
South Africa,1990,9.085096676
South Africa,1989,9.889897867
South Africa,1988,10.171078
South Africa,1987,9.990721548
South Africa,1986,10.30018019
South Africa,1985,10.35567205
South Africa,1984,10.35715394
South Africa,1983,9.831466985
South Africa,1982,9.690416511
South Africa,1981,9.108884713
South Africa,1980,8.2845264
South Africa,1979,8.125555139
South Africa,1978,7.66825744
South Africa,1977,7.748345425
South Africa,1976,7.642650886
South Africa,1975,7.489559811
South Africa,1974,7.306156383
South Africa,1973,7.335733678
South Africa,1972,7.425562594
South Africa,1971,7.457992265
South Africa,1970,6.780637796
South Africa,1969,6.629522043
South Africa,1968,6.527671679
South Africa,1967,6.465647794
South Africa,1966,6.332753076
South Africa,1965,6.467358764
South Africa,1964,6.170936478
South Africa,1963,5.799844192
South Africa,1962,5.729711711
South Africa,1961,5.694382974
South Africa,1960,5.629717694
South Asia,2011,1.408997076
South Asia,2010,1.348892699
South Asia,2009,1.37236767
South Asia,2008,1.27804009
South Asia,2007,1.17741941
South Asia,2006,1.117805107
South Asia,2005,1.060854527
South Asia,2004,1.033886533
South Asia,2003,0.992504469
South Asia,2002,0.967866921
South Asia,2001,0.963722565
South Asia,2000,0.963738789
South Asia,1999,0.942996738
South Asia,1998,0.90260381
South Asia,1997,0.897690739
South Asia,1996,0.881353901
South Asia,1995,0.82375464
South Asia,1994,0.792662791
South Asia,1993,0.759908041
South Asia,1992,0.746204959
South Asia,1991,0.716952492
South Asia,1990,0.690464861
South Asia,1989,0.672046592
South Asia,1988,0.632654753
South Asia,1987,0.599500051
South Asia,1986,0.573971894
South Asia,1985,0.549493434
South Asia,1984,0.512305357
South Asia,1983,0.50599659
South Asia,1982,0.478485396
South Asia,1981,0.459782855
South Asia,1980,0.437810558
South Asia,1979,0.424913012
South Asia,1978,0.414981287
South Asia,1977,0.419441841
South Asia,1976,0.363165126
South Asia,1975,0.357266607
South Asia,1974,0.337094391
South Asia,1973,0.333587938
South Asia,1972,0.329174986
South Asia,1971,0.325770061
South Asia,1970,0.320068566
South Asia,1969,0.320747749
South Asia,1968,0.32277708
South Asia,1967,0.301945461
South Asia,1966,0.305354733
South Asia,1965,0.302293264
South Asia,1964,0.281602513
South Asia,1963,0.292819941
South Asia,1962,0.276990098
South Asia,1961,0.256985762
South Asia,1960,0.243844208
Spain,2011,5.790764234
Spain,2010,5.815786526
Spain,2009,6.216973378
Spain,2008,7.16545181
Spain,2007,7.920890716
Spain,2006,7.88419571
Spain,2005,8.097058048
Spain,2004,7.908050681
Spain,2003,7.611166445
Spain,2002,7.591280782
Spain,2001,7.307637297
Spain,2000,7.312740021
Spain,1999,7.071918993
Spain,1998,6.584444749
Spain,1997,6.368314307
Spain,1996,5.909733061
Spain,1995,6.134287753
Spain,1994,5.939807762
Spain,1993,5.594716862
Spain,1992,5.987588918
Spain,1991,5.794547705
Spain,1990,5.626634657
Spain,1989,5.843344438
Spain,1988,5.140885817
Spain,1987,4.941089809
Spain,1986,4.942639092
Spain,1985,5.237900974
Spain,1984,5.197505001
Spain,1983,5.373948129
Spain,1982,5.532179658
Spain,1981,5.492451569
Spain,1980,5.742764043
Spain,1979,5.476873749
Spain,1978,5.437472164
Spain,1977,5.379805252
Spain,1976,5.521604916
Spain,1975,5.11233151
Spain,1974,4.925482397
Spain,1973,4.462383496
Spain,1972,4.203327913
Spain,1971,3.763558021
Spain,1970,3.457969859
Spain,1969,2.897101868
Spain,1968,2.93409754
Spain,1967,2.647227559
Spain,1966,2.407735709
Spain,1965,2.225610193
Spain,1964,2.037725257
Spain,1963,1.879509312
Spain,1962,1.935781533
Spain,1961,1.74622172
Spain,1960,1.606592711
Sri Lanka,2011,0.72992084
Sri Lanka,2010,0.64824563
Sri Lanka,2009,0.644280244
Sri Lanka,2008,0.602955794
Sri Lanka,2007,0.616503967
Sri Lanka,2006,0.603103132
Sri Lanka,2005,0.616020159
Sri Lanka,2004,0.632833445
Sri Lanka,2003,0.577792051
Sri Lanka,2002,0.58432456
Sri Lanka,2001,0.555600149
Sri Lanka,2000,0.535978641
Sri Lanka,1999,0.452217149
Sri Lanka,1998,0.416598062
Sri Lanka,1997,0.410187365
Sri Lanka,1996,0.385178992
Sri Lanka,1995,0.325533194
Sri Lanka,1994,0.308879828
Sri Lanka,1993,0.285737561
Sri Lanka,1992,0.297551819
Sri Lanka,1991,0.241889906
Sri Lanka,1990,0.227369086
Sri Lanka,1989,0.207052006
Sri Lanka,1988,0.21031291
Sri Lanka,1987,0.248826544
Sri Lanka,1986,0.229656477
Sri Lanka,1985,0.249759689
Sri Lanka,1984,0.248885022
Sri Lanka,1983,0.31682195
Sri Lanka,1982,0.296091669
Sri Lanka,1981,0.271684515
Sri Lanka,1980,0.231254492
Sri Lanka,1979,0.264534826
Sri Lanka,1978,0.24317456
Sri Lanka,1977,0.209362502
Sri Lanka,1976,0.204509368
Sri Lanka,1975,0.214651008
Sri Lanka,1974,0.220837097
Sri Lanka,1973,0.281796807
Sri Lanka,1972,0.275431304
Sri Lanka,1971,0.251979827
Sri Lanka,1970,0.2874642
Sri Lanka,1969,0.352573131
Sri Lanka,1968,0.270315877
Sri Lanka,1967,0.251924122
Sri Lanka,1966,0.232733805
Sri Lanka,1965,0.238138212
Sri Lanka,1964,0.208524259
Sri Lanka,1963,0.239453506
Sri Lanka,1962,0.245449871
Sri Lanka,1961,0.229728462
Sri Lanka,1960,0.228261116
St. Kitts and Nevis,2011,5.050964187
St. Kitts and Nevis,2010,4.973200642
St. Kitts and Nevis,2009,5.034263395
St. Kitts and Nevis,2008,4.880433719
St. Kitts and Nevis,2007,4.941167146
St. Kitts and Nevis,2006,4.710907704
St. Kitts and Nevis,2005,4.776002768
St. Kitts and Nevis,2004,4.695068561
St. Kitts and Nevis,2003,4.614416644
St. Kitts and Nevis,2002,4.218983701
St. Kitts and Nevis,2001,3.967240782
St. Kitts and Nevis,2000,2.254435271
St. Kitts and Nevis,1999,2.284836886
St. Kitts and Nevis,1998,2.312991372
St. Kitts and Nevis,1997,2.339660476
St. Kitts and Nevis,1996,2.366297158
St. Kitts and Nevis,1995,2.223046073
St. Kitts and Nevis,1994,2.077473267
St. Kitts and Nevis,1993,2.015991013
St. Kitts and Nevis,1992,1.773210832
St. Kitts and Nevis,1991,1.788387915
St. Kitts and Nevis,1990,1.616486665
St. Kitts and Nevis,1989,1.61565575
St. Kitts and Nevis,1988,1.60813741
St. Kitts and Nevis,1987,1.330133243
St. Kitts and Nevis,1986,1.407103629
St. Kitts and Nevis,1985,1.22183878
St. Kitts and Nevis,1984,1.213836478
St. Kitts and Nevis,1983,1.206845483
St. Kitts and Nevis,1982,1.543602816
St. Kitts and Nevis,1981,1.279840849
St. Kitts and Nevis,1980,1.188242102
St. Kitts and Nevis,1979,0.843958573
St. Kitts and Nevis,1978,0.75514827
St. Kitts and Nevis,1977,0.834433168
St. Kitts and Nevis,1976,0.830728105
St. Kitts and Nevis,1975,0.745358869
St. Kitts and Nevis,1974,0.827261037
St. Kitts and Nevis,1973,0.662002979
St. Kitts and Nevis,1972,0.6617939
St. Kitts and Nevis,1971,0.659384131
St. Kitts and Nevis,1970,0.571921929
St. Kitts and Nevis,1969,0.563732595
St. Kitts and Nevis,1968,0.711286881
St. Kitts and Nevis,1967,0.464343752
St. Kitts and Nevis,1966,0.455009823
St. Kitts and Nevis,1965,0.447095162
St. Kitts and Nevis,1964,0.367184684
St. Kitts and Nevis,1963,0.362832209
St. Kitts and Nevis,1962,0.28779971
St. Kitts and Nevis,1961,0.429768532
St. Kitts and Nevis,1960,0.214875872
St. Lucia,2011,2.270423588
St. Lucia,2010,2.273826502
St. Lucia,2009,2.197738533
St. Lucia,2008,2.292817072
St. Lucia,2007,2.262968274
St. Lucia,2006,2.187216682
St. Lucia,2005,2.216955752
St. Lucia,2004,2.176034797
St. Lucia,2003,2.221503768
St. Lucia,2002,2.036993347
St. Lucia,2001,2.288263473
St. Lucia,2000,2.102784981
St. Lucia,1999,2.057282699
St. Lucia,1998,2.012386814
St. Lucia,1997,2.064287323
St. Lucia,1996,2.215531478
St. Lucia,1995,2.119797334
St. Lucia,1994,1.81757101
St. Lucia,1993,1.583333333
St. Lucia,1992,1.446813308
St. Lucia,1991,1.229667735
St. Lucia,1990,1.194203213
St. Lucia,1989,1.213756123
St. Lucia,1988,1.235771201
St. Lucia,1987,1.11942121
St. Lucia,1986,1.026372259
St. Lucia,1985,1.015259144
St. Lucia,1984,0.913303018
St. Lucia,1983,0.836546139
St. Lucia,1982,0.938316137
St. Lucia,1981,0.797220573
St. Lucia,1980,0.96349505
St. Lucia,1979,1.292840436
St. Lucia,1978,0.864322442
St. Lucia,1977,0.617526102
St. Lucia,1976,0.75838721
St. Lucia,1975,0.701530473
St. Lucia,1974,0.67573295
St. Lucia,1973,0.750728171
St. Lucia,1972,0.72335569
St. Lucia,1971,0.661103151
St. Lucia,1970,0.633685989
St. Lucia,1969,0.606723311
St. Lucia,1968,0.362419822
St. Lucia,1967,0.331601792
St. Lucia,1966,0.299723122
St. Lucia,1965,0.266544137
St. Lucia,1964,0.232056785
St. Lucia,1963,0.235575018
St. Lucia,1962,0.199107356
St. Lucia,1961,0.201676328
St. Lucia,1960,0.163157251
St. Vincent and the Grenadines,2011,2.179923359
St. Vincent and the Grenadines,2010,2.146876944
St. Vincent and the Grenadines,2009,2.114511922
St. Vincent and the Grenadines,2008,2.11625521
St. Vincent and the Grenadines,2007,2.084879274
St. Vincent and the Grenadines,2006,2.020237264
St. Vincent and the Grenadines,2005,2.023191018
St. Vincent and the Grenadines,2004,2.026657333
St. Vincent and the Grenadines,2003,1.827509829
St. Vincent and the Grenadines,2002,1.729237171
St. Vincent and the Grenadines,2001,1.663900953
St. Vincent and the Grenadines,2000,1.359444656
St. Vincent and the Grenadines,1999,1.529630419
St. Vincent and the Grenadines,1998,1.495028863
St. Vincent and the Grenadines,1997,1.222322016
St. Vincent and the Grenadines,1996,1.221451174
St. Vincent and the Grenadines,1995,1.187038716
St. Vincent and the Grenadines,1994,1.119135477
St. Vincent and the Grenadines,1993,0.949850597
St. Vincent and the Grenadines,1992,0.780927954
St. Vincent and the Grenadines,1991,0.714277764
St. Vincent and the Grenadines,1990,0.75039299
St. Vincent and the Grenadines,1989,0.719147188
St. Vincent and the Grenadines,1988,0.619582665
St. Vincent and the Grenadines,1987,0.727222075
St. Vincent and the Grenadines,1986,0.627451353
St. Vincent and the Grenadines,1985,0.631775415
St. Vincent and the Grenadines,1984,0.63625147
St. Vincent and the Grenadines,1983,0.462892654
St. Vincent and the Grenadines,1982,0.394679165
St. Vincent and the Grenadines,1981,0.36171556
St. Vincent and the Grenadines,1980,0.36485384
St. Vincent and the Grenadines,1979,0.294570686
St. Vincent and the Grenadines,1978,0.371778494
St. Vincent and the Grenadines,1977,0.337975811
St. Vincent and the Grenadines,1976,0.341508087
St. Vincent and the Grenadines,1975,0.345169117
St. Vincent and the Grenadines,1974,0.348972212
St. Vincent and the Grenadines,1973,0.431337953
St. Vincent and the Grenadines,1972,0.396582491
St. Vincent and the Grenadines,1971,0.320822397
St. Vincent and the Grenadines,1970,0.324308788
St. Vincent and the Grenadines,1969,0.327710628
St. Vincent and the Grenadines,1968,0.248287536
St. Vincent and the Grenadines,1967,0.20897921
St. Vincent and the Grenadines,1966,0.211086806
St. Vincent and the Grenadines,1965,0.170613688
St. Vincent and the Grenadines,1964,0.215513188
St. Vincent and the Grenadines,1963,0.174272577
St. Vincent and the Grenadines,1962,0.132214023
St. Vincent and the Grenadines,1961,0.133923354
St. Vincent and the Grenadines,1960,0.135902061
Sub-Saharan Africa (all income levels),2011,0.830941119
Sub-Saharan Africa (all income levels),2010,0.816727796
Sub-Saharan Africa (all income levels),2009,0.836682768
Sub-Saharan Africa (all income levels),2008,0.866768843
Sub-Saharan Africa (all income levels),2007,0.852714768
Sub-Saharan Africa (all income levels),2006,0.843670429
Sub-Saharan Africa (all income levels),2005,0.823425372
Sub-Saharan Africa (all income levels),2004,0.874860296
Sub-Saharan Africa (all income levels),2003,0.80912898
Sub-Saharan Africa (all income levels),2002,0.793552453
Sub-Saharan Africa (all income levels),2001,0.807174253
Sub-Saharan Africa (all income levels),2000,0.825826795
Sub-Saharan Africa (all income levels),1999,0.797235592
Sub-Saharan Africa (all income levels),1998,0.806580968
Sub-Saharan Africa (all income levels),1997,0.833630814
Sub-Saharan Africa (all income levels),1996,0.839078422
Sub-Saharan Africa (all income levels),1995,0.836070797
Sub-Saharan Africa (all income levels),1994,0.834744307
Sub-Saharan Africa (all income levels),1993,0.849420753
Sub-Saharan Africa (all income levels),1992,0.850537001
Sub-Saharan Africa (all income levels),1991,0.874484583
Sub-Saharan Africa (all income levels),1990,0.881254463
Sub-Saharan Africa (all income levels),1989,0.963566468
Sub-Saharan Africa (all income levels),1988,1.041304322
Sub-Saharan Africa (all income levels),1987,1.006346871
Sub-Saharan Africa (all income levels),1986,1.051604176
Sub-Saharan Africa (all income levels),1985,1.067841074
Sub-Saharan Africa (all income levels),1984,1.071780777
Sub-Saharan Africa (all income levels),1983,1.027504239
Sub-Saharan Africa (all income levels),1982,1.040419828
Sub-Saharan Africa (all income levels),1981,1.014230984
Sub-Saharan Africa (all income levels),1980,0.977110565
Sub-Saharan Africa (all income levels),1979,0.971082123
Sub-Saharan Africa (all income levels),1978,0.885595554
Sub-Saharan Africa (all income levels),1977,0.895610218
Sub-Saharan Africa (all income levels),1976,0.913201013
Sub-Saharan Africa (all income levels),1975,0.892305663
Sub-Saharan Africa (all income levels),1974,0.944193476
Sub-Saharan Africa (all income levels),1973,0.913680551
Sub-Saharan Africa (all income levels),1972,0.88287587
Sub-Saharan Africa (all income levels),1971,0.859588301
Sub-Saharan Africa (all income levels),1970,0.766469302
Sub-Saharan Africa (all income levels),1969,0.713176167
Sub-Saharan Africa (all income levels),1968,0.675812512
Sub-Saharan Africa (all income levels),1967,0.675219544
Sub-Saharan Africa (all income levels),1966,0.665829449
Sub-Saharan Africa (all income levels),1965,0.66881625
Sub-Saharan Africa (all income levels),1964,0.617429016
Sub-Saharan Africa (all income levels),1963,0.576256823
Sub-Saharan Africa (all income levels),1962,0.563014715
Sub-Saharan Africa (all income levels),1961,0.557070758
Sub-Saharan Africa (all income levels),1960,0.545417281
Sub-Saharan Africa (developing only),2011,0.82359608
Sub-Saharan Africa (developing only),2010,0.811343934
Sub-Saharan Africa (developing only),2009,0.83115383
Sub-Saharan Africa (developing only),2008,0.86129287
Sub-Saharan Africa (developing only),2007,0.846749135
Sub-Saharan Africa (developing only),2006,0.837448759
Sub-Saharan Africa (developing only),2005,0.817101431
Sub-Saharan Africa (developing only),2004,0.867642447
Sub-Saharan Africa (developing only),2003,0.800781055
Sub-Saharan Africa (developing only),2002,0.786439561
Sub-Saharan Africa (developing only),2001,0.80247715
Sub-Saharan Africa (developing only),2000,0.825080108
Sub-Saharan Africa (developing only),1999,0.796469079
Sub-Saharan Africa (developing only),1998,0.806377758
Sub-Saharan Africa (developing only),1997,0.833261728
Sub-Saharan Africa (developing only),1996,0.839331018
Sub-Saharan Africa (developing only),1995,0.836290519
Sub-Saharan Africa (developing only),1994,0.835112536
Sub-Saharan Africa (developing only),1993,0.849714612
Sub-Saharan Africa (developing only),1992,0.850596075
Sub-Saharan Africa (developing only),1991,0.874613122
Sub-Saharan Africa (developing only),1990,0.881585789
Sub-Saharan Africa (developing only),1989,0.963720178
Sub-Saharan Africa (developing only),1988,1.041608559
Sub-Saharan Africa (developing only),1987,1.006609457
Sub-Saharan Africa (developing only),1986,1.052006098
Sub-Saharan Africa (developing only),1985,1.068296238
Sub-Saharan Africa (developing only),1984,1.072288342
Sub-Saharan Africa (developing only),1983,1.027975196
Sub-Saharan Africa (developing only),1982,1.040866106
Sub-Saharan Africa (developing only),1981,1.014590715
Sub-Saharan Africa (developing only),1980,0.977455394
Sub-Saharan Africa (developing only),1979,0.97133564
Sub-Saharan Africa (developing only),1978,0.885888243
Sub-Saharan Africa (developing only),1977,0.895929233
Sub-Saharan Africa (developing only),1976,0.913573046
Sub-Saharan Africa (developing only),1975,0.892758413
Sub-Saharan Africa (developing only),1974,0.944782177
Sub-Saharan Africa (developing only),1973,0.914381266
Sub-Saharan Africa (developing only),1972,0.883414865
Sub-Saharan Africa (developing only),1971,0.860250774
Sub-Saharan Africa (developing only),1970,0.767164345
Sub-Saharan Africa (developing only),1969,0.713874599
Sub-Saharan Africa (developing only),1968,0.676523431
Sub-Saharan Africa (developing only),1967,0.675942392
Sub-Saharan Africa (developing only),1966,0.666537406
Sub-Saharan Africa (developing only),1965,0.669512189
Sub-Saharan Africa (developing only),1964,0.618075982
Sub-Saharan Africa (developing only),1963,0.576853922
Sub-Saharan Africa (developing only),1962,0.563616322
Sub-Saharan Africa (developing only),1961,0.557670103
Sub-Saharan Africa (developing only),1960,0.546006371
Sudan,2011,0.349548724
Sudan,2010,0.341750839
Sudan,2009,0.343430682
Sudan,2008,0.318940846
Sudan,2007,0.308883977
Sudan,2006,0.278837922
Sudan,2005,0.26709064
Sudan,2004,0.29215001
Sudan,2003,0.239590405
Sudan,2002,0.220598608
Sudan,2001,0.178055693
Sudan,2000,0.159133714
Sudan,1999,0.150670884
Sudan,1998,0.142910349
Sudan,1997,0.169602368
Sudan,1996,0.137465512
Sudan,1995,0.152666264
Sudan,1994,0.152046098
Sudan,1993,0.102704393
Sudan,1992,0.173492021
Sudan,1991,0.202816253
Sudan,1990,0.215714303
Sudan,1989,0.150011347
Sudan,1988,0.198644125
Sudan,1987,0.140880448
Sudan,1986,0.183360631
Sudan,1985,0.18072673
Sudan,1984,0.160268905
Sudan,1983,0.184555471
Sudan,1982,0.186953328
Sudan,1981,0.184043369
Sudan,1980,0.19601397
Sudan,1979,0.193238285
Sudan,1978,0.192456248
Sudan,1977,0.220178108
Sudan,1976,0.224473193
Sudan,1975,0.261780729
Sudan,1974,0.362399256
Sudan,1973,0.357025948
Sudan,1972,0.364915422
Sudan,1971,0.348436322
Sudan,1970,0.349795297
Sudan,1969,0.310545184
Sudan,1968,0.237411935
Sudan,1967,0.250771073
Sudan,1966,0.214127207
Sudan,1965,0.202254536
Sudan,1964,0.159284213
Sudan,1963,0.147903283
Sudan,1962,0.134379626
Sudan,1961,0.128810196
Sudan,1960,0.129783714
Suriname,2011,3.649913361
Suriname,2010,4.621427372
Suriname,2009,4.829500002
Suriname,2008,4.84197988
Suriname,2007,4.897112104
Suriname,2006,4.939088986
Suriname,2005,4.852076935
Suriname,2004,4.69886085
Suriname,2003,4.609684173
Suriname,2002,4.645294496
Suriname,2001,4.695359451
Suriname,2000,4.424036559
Suriname,1999,4.525570971
Suriname,1998,4.612008322
Suriname,1997,4.639670342
Suriname,1996,4.696380273
Suriname,1995,4.893939394
Suriname,1994,4.936410514
Suriname,1993,5.003924335
Suriname,1992,4.986618568
Suriname,1991,5.050114404
Suriname,1990,4.436944616
Suriname,1989,4.637213127
Suriname,1988,4.791372231
Suriname,1987,4.584752915
Suriname,1986,4.669193815
Suriname,1985,4.30402537
Suriname,1984,4.229492589
Suriname,1983,3.764969527
Suriname,1982,5.148002846
Suriname,1981,5.591708436
Suriname,1980,6.539965323
Suriname,1979,6.338877276
Suriname,1978,6.624608881
Suriname,1977,5.261017081
Suriname,1976,5.530414979
Suriname,1975,5.571519174
Suriname,1974,4.389102831
Suriname,1973,5.724367571
Suriname,1972,4.700800931
Suriname,1971,4.605658863
Suriname,1970,4.335986403
Suriname,1969,4.148359661
Suriname,1968,4.036671439
Suriname,1967,3.805471055
Suriname,1966,3.214054764
Suriname,1965,2.398256173
Suriname,1964,1.873264292
Suriname,1963,1.69050647
Suriname,1962,1.616051317
Suriname,1961,1.438810825
Suriname,1960,1.492233733
Swaziland,2011,0.864988313
Swaziland,2010,0.869767204
Swaziland,2009,0.890557455
Swaziland,2008,0.950321127
Swaziland,2007,0.937064096
Swaziland,2006,0.908384338
Swaziland,2005,0.922856455
Swaziland,2004,0.941222626
Swaziland,2003,0.957239724
Swaziland,2002,1.040264463
Swaziland,2001,1.064515499
Swaziland,2000,1.116942038
Swaziland,1999,1.182507101
Swaziland,1998,1.179920365
Swaziland,1997,1.194699829
Swaziland,1996,0.346398092
Swaziland,1995,0.471968845
Swaziland,1994,0.512637375
Swaziland,1993,0.142527078
Swaziland,1992,0.290792304
Swaziland,1991,0.367837403
Swaziland,1990,0.49305459
Swaziland,1989,0.523362681
Swaziland,1988,0.544547326
Swaziland,1987,0.568625662
Swaziland,1986,0.623817689
Swaziland,1985,0.623734925
Swaziland,1984,0.49054837
Swaziland,1983,0.412087545
Swaziland,1982,0.682544151
Swaziland,1981,0.702338914
Swaziland,1980,0.771842625
Swaziland,1979,0.764304202
Swaziland,1978,0.775318909
Swaziland,1977,0.619904205
Swaziland,1976,0.625763224
Swaziland,1975,0.652415394
Swaziland,1974,0.621406471
Swaziland,1973,0.761044763
Swaziland,1972,0.807406576
Swaziland,1971,0.871349874
Swaziland,1970,0.822484995
Swaziland,1969,0.701763164
Swaziland,1968,0.659991569
Swaziland,1967,0.552530147
Swaziland,1966,0.50258538
Swaziland,1965,0.205980202
Swaziland,1964,0.028755146
Swaziland,1961,0.010256711
Swaziland,1960,0.094501379
Sweden,2011,5.518421481
Sweden,2010,5.606000495
Sweden,2009,4.704368708
Sweden,2008,5.326109585
Sweden,2007,5.253521937
Sweden,2006,5.459003216
Sweden,2005,5.710313512
Sweden,2004,6.062241404
Sweden,2003,6.115194532
Sweden,2002,6.434228598
Sweden,2001,5.747026066
Sweden,2000,5.562430083
Sweden,1999,5.769666514
Sweden,1998,5.985459792
Sweden,1997,5.89509852
Sweden,1996,6.324031405
Sweden,1995,6.248524772
Sweden,1994,6.251746293
Sweden,1993,5.936305085
Sweden,1992,5.886699422
Sweden,1991,5.979200975
Sweden,1990,6.069368319
Sweden,1989,6.53871228
Sweden,1988,6.808940899
Sweden,1987,7.111037004
Sweden,1986,7.412135421
Sweden,1985,7.471990516
Sweden,1984,6.877325362
Sweden,1983,6.999367874
Sweden,1982,7.482205547
Sweden,1981,8.344564986
Sweden,1980,8.634769908
Sweden,1979,10.24005514
Sweden,1978,9.610611026
Sweden,1977,10.39855991
Sweden,1976,10.74016326
Sweden,1975,9.865727011
Sweden,1974,9.790404726
Sweden,1973,10.73782262
Sweden,1972,10.43805819
Sweden,1971,10.44540223
Sweden,1970,11.48593183
Sweden,1969,10.851792
Sweden,1968,9.818341076
Sweden,1967,8.770023403
Sweden,1966,9.29736416
Sweden,1965,8.097993717
Sweden,1964,7.887921639
Sweden,1963,7.281603319
Sweden,1962,6.787859772
Sweden,1961,6.49624827
Sweden,1960,6.576406584
Switzerland,2011,4.625229924
Switzerland,2010,4.952499256
Switzerland,2009,5.372291182
Switzerland,2008,5.281605848
Switzerland,2007,5.034944631
Switzerland,2006,5.595605199
Switzerland,2005,5.563281057
Switzerland,2004,5.466042594
Switzerland,2003,5.478264412
Switzerland,2002,5.589533097
Switzerland,2001,5.942384452
Switzerland,2000,5.435484985
Switzerland,1999,5.697100262
Switzerland,1998,5.865651918
Switzerland,1997,5.849483122
Switzerland,1996,5.640102519
Switzerland,1995,5.571316975
Switzerland,1994,5.90858368
Switzerland,1993,5.873423831
Switzerland,1992,6.224236273
Switzerland,1991,6.280297083
Switzerland,1990,6.345085168
Switzerland,1989,5.937782989
Switzerland,1988,6.174526108
Switzerland,1987,6.150039281
Switzerland,1986,6.502824669
Switzerland,1985,6.155338532
Switzerland,1984,6.08124526
Switzerland,1983,6.242518469
Switzerland,1982,5.73116759
Switzerland,1981,6.11563526
Switzerland,1980,6.414949786
Switzerland,1979,6.340850586
Switzerland,1978,6.720778708
Switzerland,1977,6.540985491
Switzerland,1976,6.423427895
Switzerland,1975,6.168137541
Switzerland,1974,6.541311271
Switzerland,1973,7.334759289
Switzerland,1972,6.863739819
Switzerland,1971,6.750434987
Switzerland,1970,6.519570443
Switzerland,1969,6.208288851
Switzerland,1968,5.937701579
Switzerland,1967,5.434600874
Switzerland,1966,5.327620031
Switzerland,1965,5.185731956
Switzerland,1964,4.865282038
Switzerland,1963,5.111295488
Switzerland,1962,4.333572069
Switzerland,1961,3.751824984
Switzerland,1960,3.664365979
Syrian Arab Republic,2011,2.736990943
